id,abbrev,name,CSID,custom,INCHI,smiles,labGroup,formula,chemicalClass_1,chemicalClass_2,N?_examplepy_plugin_0,drpInorgAtomElectronAffinity_geom_unw_drp_0.02,drpInorgAtomPaulingElectronegativity_geom_stoich_drp_0.02,drpInorgAtomHardness_range_drp_0.02,drpInorgAtomPaulingElectronegativity_max_drp_0.02,drpInorgAtomElectronAffinity_max_drp_0.02,drpInorgAtomIonizationEnergy_geom_unw_drp_0.02,drpInorgAtomIonizationEnergy_max_drp_0.02,drpInorgAtomIonizationEnergy_range_drp_0.02,drpInorgAtomPearsonElectronegativity_max_drp_0.02,drpInorgAtomPearsonElectronegativity_range_drp_0.02,drpInorgAtomPaulingElectronegativity_geom_unw_drp_0.02,drpInorgAtomAtomicRadius_max_drp_0.02,drpInorgAtomHardness_max_drp_0.02,drpInorgAtomIonizationEnergy_geom_stoich_drp_0.02,drpInorgAtomPaulingElectronegativity_range_drp_0.02,drpInorgAtomAtomicRadius_geom_unw_drp_0.02,drpInorgAtomPearsonElectronegativity_geom_stoich_drp_0.02,drpInorgAtomAtomicRadius_range_drp_0.02,drpInorgAtomElectronAffinity_geom_stoich_drp_0.02,drpInorgAtomHardness_geom_stoich_drp_0.02,drpInorgAtomHardness_geom_unw_drp_0.02,drpInorgAtomPearsonElectronegativity_geom_unw_drp_0.02,drpInorgAtomElectronAffinity_range_drp_0.02,drpInorgAtomAtomicRadius_geom_stoich_drp_0.02,avgpol_pH7_chemaxoncxcalc_15.6,hbda_don_pH13_chemaxoncxcalc_15.6,avgpol_pH1_chemaxoncxcalc_15.6,asa_hydrophobic_pH9_chemaxoncxcalc_15.6,asa_hydrophobic_pH8_chemaxoncxcalc_15.6,asa_hydrophobic_pH7_chemaxoncxcalc_15.6,asa_hydrophobic_pH6_chemaxoncxcalc_15.6,asa_hydrophobic_pH5_chemaxoncxcalc_15.6,asa_hydrophobic_pH4_chemaxoncxcalc_15.6,asa_hydrophobic_pH3_chemaxoncxcalc_15.6,asa_hydrophobic_pH2_chemaxoncxcalc_15.6,asa_hydrophobic_pH1_chemaxoncxcalc_15.6,hbda_don_pH7_chemaxoncxcalc_15.6,asa_hydrophobic_pH13_chemaxoncxcalc_15.6,hbda_acc_pH1_chemaxoncxcalc_15.6,hbda_acc_pH2_chemaxoncxcalc_15.6,hbda_acc_pH3_chemaxoncxcalc_15.6,hbda_acc_pH4_chemaxoncxcalc_15.6,hbda_acc_pH5_chemaxoncxcalc_15.6,hbda_acc_pH6_chemaxoncxcalc_15.6,hbda_acc_pH7_chemaxoncxcalc_15.6,hbda_acc_pH8_chemaxoncxcalc_15.6,hbda_acc_pH9_chemaxoncxcalc_15.6,asa_polar_pH8_chemaxoncxcalc_15.6,asa_polar_pH9_chemaxoncxcalc_15.6,hbda_acc_pH12_chemaxoncxcalc_15.6,asa_polar_pH1_chemaxoncxcalc_15.6,asa_polar_pH2_chemaxoncxcalc_15.6,hbda_acc_pH11_chemaxoncxcalc_15.6,asa_polar_pH4_chemaxoncxcalc_15.6,asa_polar_pH5_chemaxoncxcalc_15.6,asa_polar_pH6_chemaxoncxcalc_15.6,asa_polar_pH7_chemaxoncxcalc_15.6,asa_pH14_chemaxoncxcalc_15.6,asa_pH13_chemaxoncxcalc_15.6,asa_pH12_chemaxoncxcalc_15.6,asa_pH11_chemaxoncxcalc_15.6,asa_pH10_chemaxoncxcalc_15.6,asa_hydrophobic_pH12_chemaxoncxcalc_15.6,asa_hydrophobic_pH11_chemaxoncxcalc_15.6,asa_polar_pH12_chemaxoncxcalc_15.6,asa_polar_pH13_chemaxoncxcalc_15.6,asa_polar_pH10_chemaxoncxcalc_15.6,asa_polar_pH11_chemaxoncxcalc_15.6,asa_polar_pH14_chemaxoncxcalc_15.6,asa_hydrophobic_pH14_chemaxoncxcalc_15.6,asa+_pH9_chemaxoncxcalc_15.6,asa+_pH8_chemaxoncxcalc_15.6,asa+_pH5_chemaxoncxcalc_15.6,asa+_pH4_chemaxoncxcalc_15.6,asa+_pH7_chemaxoncxcalc_15.6,asa+_pH6_chemaxoncxcalc_15.6,asa+_pH1_chemaxoncxcalc_15.6,asa+_pH3_chemaxoncxcalc_15.6,asa+_pH2_chemaxoncxcalc_15.6,avgpol_pH14_chemaxoncxcalc_15.6,avgpol_pH10_chemaxoncxcalc_15.6,avgpol_pH11_chemaxoncxcalc_15.6,avgpol_pH12_chemaxoncxcalc_15.6,avgpol_pH13_chemaxoncxcalc_15.6,asa_hydrophobic_pH10_chemaxoncxcalc_15.6,hbda_don_pH6_chemaxoncxcalc_15.6,hbda_don_pH4_chemaxoncxcalc_15.6,hbda_don_pH5_chemaxoncxcalc_15.6,molpol_pH8_chemaxoncxcalc_15.6,molpol_pH9_chemaxoncxcalc_15.6,hbda_don_pH1_chemaxoncxcalc_15.6,hbda_don_pH2_chemaxoncxcalc_15.6,hbda_acc_pH13_chemaxoncxcalc_15.6,molpol_pH2_chemaxoncxcalc_15.6,molpol_pH3_chemaxoncxcalc_15.6,molpol_pH1_chemaxoncxcalc_15.6,molpol_pH6_chemaxoncxcalc_15.6,molpol_pH7_chemaxoncxcalc_15.6,molpol_pH4_chemaxoncxcalc_15.6,molpol_pH5_chemaxoncxcalc_15.6,minimalprojectionsize_chemaxoncxcalc_15.6,refractivity_chemaxoncxcalc_15.6,asa_polar_pH3_chemaxoncxcalc_15.6,asa+_pH14_chemaxoncxcalc_15.6,hbda_don_pH3_chemaxoncxcalc_15.6,hbda_acc_pH14_chemaxoncxcalc_15.6,avgpol_pH8_chemaxoncxcalc_15.6,avgpol_pH9_chemaxoncxcalc_15.6,avgpol_pH6_chemaxoncxcalc_15.6,asa+_pH11_chemaxoncxcalc_15.6,avgpol_pH4_chemaxoncxcalc_15.6,avgpol_pH5_chemaxoncxcalc_15.6,avgpol_pH2_chemaxoncxcalc_15.6,avgpol_pH3_chemaxoncxcalc_15.6,asa+_pH10_chemaxoncxcalc_15.6,asa-_pH1_chemaxoncxcalc_15.6,hbda_don_pH8_chemaxoncxcalc_15.6,vanderwaals_pH14_chemaxoncxcalc_15.6,vanderwaals_pH12_chemaxoncxcalc_15.6,vanderwaals_pH13_chemaxoncxcalc_15.6,vanderwaals_pH10_chemaxoncxcalc_15.6,vanderwaals_pH11_chemaxoncxcalc_15.6,asa-_pH13_chemaxoncxcalc_15.6,asa-_pH12_chemaxoncxcalc_15.6,asa-_pH11_chemaxoncxcalc_15.6,asa-_pH10_chemaxoncxcalc_15.6,asa-_pH14_chemaxoncxcalc_15.6,maximalprojectionsize_chemaxoncxcalc_15.6,minimalprojectionradius_chemaxoncxcalc_15.6,minimalprojectionarea_chemaxoncxcalc_15.6,vanderwaals_pH4_chemaxoncxcalc_15.6,vanderwaals_pH5_chemaxoncxcalc_15.6,vanderwaals_pH6_chemaxoncxcalc_15.6,vanderwaals_pH7_chemaxoncxcalc_15.6,vanderwaals_pH1_chemaxoncxcalc_15.6,vanderwaals_pH2_chemaxoncxcalc_15.6,vanderwaals_pH3_chemaxoncxcalc_15.6,vanderwaals_pH8_chemaxoncxcalc_15.6,vanderwaals_pH9_chemaxoncxcalc_15.6,asa+_pH13_chemaxoncxcalc_15.6,asa_pH9_chemaxoncxcalc_15.6,asa_pH8_chemaxoncxcalc_15.6,maximalprojectionarea_chemaxoncxcalc_15.6,asa_pH3_chemaxoncxcalc_15.6,asa_pH2_chemaxoncxcalc_15.6,asa_pH1_chemaxoncxcalc_15.6,asa_pH7_chemaxoncxcalc_15.6,asa_pH6_chemaxoncxcalc_15.6,asa_pH5_chemaxoncxcalc_15.6,asa_pH4_chemaxoncxcalc_15.6,hbda_don_pH14_chemaxoncxcalc_15.6,hbda_don_pH12_chemaxoncxcalc_15.6,maximalprojectionradius_chemaxoncxcalc_15.6,hbda_don_pH10_chemaxoncxcalc_15.6,hbda_don_pH11_chemaxoncxcalc_15.6,hbda_don_pH9_chemaxoncxcalc_15.6,asa-_pH7_chemaxoncxcalc_15.6,asa-_pH6_chemaxoncxcalc_15.6,asa-_pH5_chemaxoncxcalc_15.6,asa-_pH4_chemaxoncxcalc_15.6,asa-_pH3_chemaxoncxcalc_15.6,asa-_pH2_chemaxoncxcalc_15.6,hbda_acc_pH10_chemaxoncxcalc_15.6,asa+_pH12_chemaxoncxcalc_15.6,molpol_pH10_chemaxoncxcalc_15.6,molpol_pH11_chemaxoncxcalc_15.6,molpol_pH12_chemaxoncxcalc_15.6,molpol_pH13_chemaxoncxcalc_15.6,molpol_pH14_chemaxoncxcalc_15.6,asa-_pH9_chemaxoncxcalc_15.6,asa-_pH8_chemaxoncxcalc_15.6,mw_drprdkit_0,fs_examplepy_plugin_0,arb_examplepy_plugin_0
47,"2,6-dmpip","2,6-Dimethylpiperazin",59446,False,"InChI=1S/C6H14N2/c1-5-3-7-4-6(2)8-5/h5-8H,3-4H2,1-2H3",CC1CNCC(N1)C,Norquist Lab,C_{6}H_{14}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.23,2.0,14.48,254.04,254.04,254.04,254.04,229.49,229.49,229.49,229.49,229.49,2.0,273.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.05,27.05,2.0,34.95,34.95,2.0,34.95,34.95,27.05,27.05,286.66,286.66,286.66,286.66,281.09,273.45,273.45,13.21,13.21,27.05,13.21,13.21,273.45,238.02,238.02,229.79,229.79,238.02,238.02,229.79,229.79,229.79,13.83,14.23,13.83,13.83,13.83,254.04,2.0,2.0,2.0,14.05,14.05,2.0,2.0,2.0,13.98,13.98,13.98,14.05,14.05,13.98,13.98,9.0,34.29,34.95,233.92,2.0,2.0,14.23,14.23,14.23,233.92,14.48,14.48,14.48,14.48,238.02,34.66,2.0,224.53,224.53,224.53,227.75,224.53,52.73,52.73,52.73,43.07,52.73,5.1,3.6,28.18,230.43,230.43,227.75,227.75,230.43,230.43,230.43,227.75,227.75,233.92,281.09,281.09,44.45,264.45,264.45,264.45,281.09,281.09,264.45,264.45,2.0,2.0,4.6,2.0,2.0,2.0,43.07,43.07,34.66,34.66,34.66,34.66,1.0,233.92,14.05,14.12,14.12,14.12,14.12,43.07,43.07,114.192,3,fun
48,1-epip,1-Ethylpiperazine,71523,False,"InChI=1S/C6H14N2/c1-2-8-5-3-7-4-6-8/h7H,2-6H2,1H3",CCN1CCNCC1,Norquist Lab,C_{6}H_{14}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.2,1.0,14.5,268.75,268.75,268.75,268.75,268.75,245.37,245.37,245.37,245.37,2.0,279.64,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,14.51,14.51,2.0,27.83,27.83,2.0,27.83,14.51,14.51,14.51,292.89,292.89,292.89,292.89,292.89,279.64,279.64,13.25,13.25,13.25,13.25,13.25,279.64,246.66,246.66,246.66,245.34,246.66,246.66,245.34,245.34,245.34,13.86,13.86,13.86,13.86,13.86,279.64,2.0,2.0,2.0,14.05,14.05,2.0,2.0,2.0,13.98,13.98,13.98,14.05,14.05,13.98,14.05,9.22,35.49,27.83,249.74,2.0,2.0,14.2,14.2,14.2,249.74,14.5,14.2,14.5,14.5,249.74,27.87,2.0,231.65,231.65,231.65,231.65,231.65,43.15,43.15,43.15,43.15,43.15,5.05,3.57,27.44,237.61,235.03,235.03,235.03,237.61,237.61,237.61,235.03,235.03,249.74,283.27,283.27,42.74,273.21,273.21,273.21,283.27,283.27,283.27,273.21,1.0,1.0,4.73,1.0,1.0,2.0,36.61,36.61,36.61,27.87,27.87,27.87,2.0,249.74,14.12,14.12,14.12,14.12,14.12,36.61,36.61,114.192,3,dull
49,dmeed,"N-Ethyl-N,N'-dimethyl-1,2-ethanediamine",10810958,False,"InChI=1S/C6H16N2/c1-4-8(3)6-5-7-2/h7H,4-6H2,1-3H3",CCN(C)CCNC,Norquist Lab,C_{6}H_{16}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.54,1.0,15.54,335.85,335.85,317.78,317.78,317.78,317.78,317.78,317.78,317.78,2.0,350.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.84,27.84,2.0,29.32,29.32,2.0,29.32,29.32,29.32,29.32,363.62,363.62,363.62,363.62,363.69,350.95,350.95,12.67,12.67,27.84,12.67,12.67,350.95,279.58,279.58,278.14,278.14,278.14,278.14,278.14,278.14,278.14,14.83,15.29,14.83,14.83,14.83,335.85,2.0,2.0,2.0,14.79,14.79,2.0,2.0,2.0,14.71,14.71,14.71,14.71,14.71,14.71,14.71,10.2,37.46,29.32,277.65,2.0,2.0,15.29,15.29,15.54,277.65,15.54,15.54,15.54,15.54,279.58,68.96,1.0,260.54,260.54,260.54,263.35,260.54,85.97,85.97,85.97,84.11,85.97,6.93,3.44,28.38,267.53,267.53,267.53,267.53,267.53,267.53,267.53,263.35,263.35,277.65,363.69,363.69,46.45,347.1,347.1,347.1,347.1,347.1,347.1,347.1,1.0,1.0,5.06,1.0,1.0,1.0,68.96,68.96,68.96,68.96,68.96,68.96,1.0,277.65,14.79,14.86,14.86,14.86,14.86,84.11,84.11,116.208,3,fun
50,tmed,TMEDA,7746,False,"InChI=1S/C6H16N2/c1-7(2)5-6-8(3)4/h5-6H2,1-4H3",CN(C)CCN(C)C,Norquist Lab,C_{6}H_{16}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.15,0.0,15.43,344.22,344.22,344.22,344.22,329.81,329.81,329.81,329.81,329.81,1.0,347.91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.91,14.91,2.0,17.02,17.02,2.0,17.02,17.02,14.91,14.91,358.7,358.7,358.7,358.7,358.7,347.91,347.91,10.78,10.78,10.78,10.78,10.78,347.91,274.77,274.77,273.31,273.31,274.77,274.77,273.31,273.31,273.31,14.7,14.7,14.7,14.7,14.7,347.91,1.0,2.0,2.0,14.79,14.79,2.0,2.0,2.0,14.71,14.71,14.71,14.79,14.79,14.71,14.71,9.17,38.01,17.02,272.12,2.0,2.0,15.15,15.15,15.15,272.12,15.43,15.43,15.43,15.43,272.12,73.52,1.0,264.81,264.81,264.81,264.81,264.81,86.57,86.57,86.57,86.57,86.57,6.78,3.26,27.93,273.42,273.42,268.93,268.93,273.42,273.42,273.42,268.93,268.93,272.12,359.13,359.13,44.96,346.83,346.83,346.83,359.13,359.13,346.83,346.83,0.0,0.0,4.72,0.0,0.0,1.0,84.36,84.36,73.52,73.52,73.52,73.52,2.0,272.12,14.86,14.86,14.86,14.86,14.86,84.36,84.36,116.208,3,dull
51,N2H4,Hydrazine,8960,False,InChI=1S/H4N2/c1-2/h1-2H2,NN,Norquist Lab,H_{4}N_{2},Inorg,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.25,2.0,3.96,0.0,0.0,0.0,0.0,17.3,29.96,29.96,29.96,29.96,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,153.29,153.29,2.0,121.8,121.8,2.0,121.8,135.28,153.29,153.29,153.29,153.29,153.29,153.29,153.29,0.0,0.0,153.29,153.29,153.29,153.29,153.29,0.0,104.15,104.15,131.29,151.76,104.15,104.15,151.76,151.76,151.76,3.25,3.25,3.25,3.25,3.25,0.0,2.0,2.0,2.0,3.58,3.58,2.0,2.0,2.0,3.67,3.67,3.67,3.58,3.58,3.67,3.63,4.63,10.57,121.8,104.15,2.0,2.0,3.25,3.25,3.25,104.15,3.96,3.61,3.96,3.96,104.15,0.0,2.0,58.88,58.88,58.88,58.88,58.88,49.13,49.13,49.13,49.13,49.13,3.51,2.05,10.49,70.02,64.25,58.88,58.88,70.02,70.02,70.02,58.88,58.88,104.15,153.29,153.29,15.95,151.76,151.76,151.76,153.29,153.29,152.57,151.76,2.0,2.0,2.58,2.0,2.0,2.0,49.13,49.13,21.29,0.0,0.0,0.0,2.0,104.15,3.58,3.58,3.58,3.58,3.58,49.13,49.13,32.046,1,fun
52,"1,2-dap","1,2-Diaminopropane",13849260,False,"InChI=1S/C3H10N2/c1-3(5)2-4/h3H,2,4-5H2,1H3",CC(CN)N,Norquist Lab,C_{3}H_{10}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9.58,2.0,9.58,175.87,175.87,141.36,141.36,141.36,141.36,141.36,141.36,141.36,2.0,211.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.9,47.9,2.0,76.56,76.56,2.0,76.56,76.56,76.56,76.56,231.26,231.26,231.26,231.26,223.77,211.69,211.69,19.57,19.57,47.9,19.57,19.57,211.69,186.28,186.28,185.05,185.05,185.05,185.05,185.05,185.05,185.05,8.94,9.26,8.94,8.94,8.94,175.87,2.0,2.0,2.0,9.25,9.25,2.0,2.0,2.0,9.18,9.18,9.18,9.18,9.18,9.18,9.18,7.75,22.29,76.56,188.03,2.0,2.0,9.26,9.26,9.58,188.03,9.58,9.58,9.58,9.58,186.28,32.86,2.0,150.46,150.46,150.46,155.48,150.46,43.23,43.23,43.23,37.48,43.23,5.26,3.13,21.41,160.16,160.16,160.16,160.16,160.16,160.16,160.16,155.48,155.48,188.03,223.77,223.77,32.01,217.92,217.92,217.92,217.92,217.92,217.92,217.92,2.0,2.0,3.94,2.0,2.0,2.0,32.86,32.86,32.86,32.86,32.86,32.86,1.0,188.03,9.25,9.32,9.32,9.32,9.32,37.48,37.48,74.127,2,dull
53,"1,2-dach","cyclohexan-1,2-diamin",4449,False,"InChI=1S/C6H14N2/c7-5-3-1-2-4-6(5)8/h5-6H,1-4,7-8H2",C1CCC(C(C1)N)N,Norquist Lab,C_{6}H_{14}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.37,2.0,14.37,193.67,193.67,164.88,164.88,164.88,164.88,164.88,164.88,164.88,2.0,225.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.92,40.92,2.0,65.86,65.86,2.0,65.86,65.86,65.86,65.86,238.62,238.62,238.62,238.62,234.59,225.28,225.28,13.35,13.35,40.92,13.35,13.35,225.28,193.66,193.66,206.88,206.88,206.88,206.88,206.88,206.88,206.88,13.76,14.06,13.76,13.76,13.76,193.67,2.0,2.0,2.0,14.05,14.05,2.0,2.0,2.0,13.98,13.98,13.98,13.98,13.98,13.98,13.98,7.8,33.95,65.86,192.83,2.0,2.0,14.06,14.06,14.37,192.83,14.37,14.37,14.37,14.37,193.66,23.86,2.0,210.88,210.88,210.88,216.05,210.88,45.8,45.8,45.8,40.93,45.8,5.62,3.73,29.2,221.23,221.23,221.23,221.23,221.23,221.23,221.23,216.05,216.05,192.83,234.59,234.59,44.46,230.74,230.74,230.74,230.74,230.74,230.74,230.74,2.0,2.0,4.14,2.0,2.0,2.0,23.86,23.86,23.86,23.86,23.86,23.86,1.0,192.83,14.05,14.12,14.12,14.12,14.12,40.93,40.93,114.192,3,fun
54,"1,6-dah","1,6-HEXANEDIAMINE",13835579,False,InChI=1S/C6H16N2/c7-5-3-1-2-4-6-8/h1-8H2,C(CCCN)CCN,Norquist Lab,C_{6}H_{16}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.86,2.0,15.86,240.01,240.01,240.01,240.01,240.01,240.01,240.01,240.01,240.01,2.0,316.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75,97.75,2.0,97.75,97.75,2.0,97.75,97.75,97.75,97.75,340.98,340.98,340.98,340.98,337.75,316.2,316.2,24.78,24.78,97.75,24.78,24.78,316.2,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,15.18,15.86,15.18,15.18,15.18,240.01,2.0,2.0,2.0,14.71,14.71,2.0,2.0,2.0,14.71,14.71,14.71,14.71,14.71,14.71,14.71,12.82,36.58,97.75,251.83,2.0,2.0,15.86,15.86,15.86,251.83,15.86,15.86,15.86,15.86,262.72,75.04,2.0,244.27,244.27,244.27,253.74,244.27,89.14,89.14,89.14,75.04,89.14,5.38,2.9,21.29,253.74,253.74,253.74,253.74,253.74,253.74,253.74,253.74,253.74,251.83,337.75,337.75,49.94,337.75,337.75,337.75,337.75,337.75,337.75,337.75,2.0,2.0,6.42,2.0,2.0,2.0,75.04,75.04,75.04,75.04,75.04,75.04,0.0,251.83,14.71,14.86,14.86,14.86,14.86,75.04,75.04,116.208,3,dull
55,"1,8-dao","1,8-Diaminooctane",22672,False,InChI=1S/C8H20N2/c9-7-5-3-1-2-4-6-8-10/h1-10H2,C(CCCCN)CCCN,Norquist Lab,C_{8}H_{20}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,20.04,2.0,20.04,305.07,305.07,305.07,305.07,305.07,305.07,305.07,305.07,305.07,2.0,381.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.71,97.71,2.0,97.71,97.71,2.0,97.71,97.71,97.71,97.71,406.14,406.14,406.14,406.14,402.78,381.37,381.37,24.77,24.77,97.71,24.77,24.77,381.37,313.27,313.27,313.27,313.27,313.27,313.27,313.27,313.27,313.27,19.35,20.04,19.35,19.35,19.35,305.07,2.0,2.0,2.0,18.41,18.41,2.0,2.0,2.0,18.41,18.41,18.41,18.41,18.41,18.41,18.41,15.14,45.78,97.71,302.48,2.0,2.0,20.04,20.04,20.04,302.48,20.04,20.04,20.04,20.04,313.27,89.51,2.0,305.46,305.46,305.46,314.87,305.46,103.66,103.66,103.66,89.51,103.66,5.16,3.41,24.89,314.87,314.87,314.87,314.87,314.87,314.87,314.87,314.87,314.87,302.48,402.78,402.78,61.63,402.78,402.78,402.78,402.78,402.78,402.78,402.78,2.0,2.0,7.73,2.0,2.0,2.0,89.51,89.51,89.51,89.51,89.51,89.51,0.0,302.48,18.41,18.55,18.55,18.55,18.55,89.51,89.51,144.262,3,fun
56,Na2VO3,sodium tetraoxovanadate(3-),19968653,False,InChI=1S/3Na.4O.V/q3*+1;;;;;-3,O=[V-3](=O)(=O)=O.[Na+].[Na+].[Na+],Norquist Lab,Na_{3}O_{4}V,Inorg,?,True,50.6,1.63,0.0,1.63,50.6,650.9,650.9,0.0,350.7,0.0,1.63,171.0,300.1,650.9,0.0,171.0,350.7,0.0,50.6,300.1,300.1,350.7,0.0,171.0,6.11,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,310.21,310.21,4.0,310.21,310.21,4.0,310.21,310.21,310.21,310.21,310.21,310.21,310.21,310.21,310.21,0.0,0.0,310.21,310.21,310.21,310.21,310.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,6.11,6.11,6.11,6.11,0.0,0.0,0.0,0.0,5.91,5.91,0.0,0.0,4.0,5.91,5.91,5.91,5.91,5.91,5.91,5.91,6.39,5.77,310.21,0.0,0.0,4.0,6.11,6.11,6.11,0.0,6.11,6.11,6.11,6.11,0.0,310.21,0.0,139.34,139.34,139.34,139.34,139.34,310.21,310.21,310.21,310.21,310.21,5.66,3.19,23.61,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,0.0,310.21,310.21,26.17,310.21,310.21,310.21,310.21,310.21,310.21,310.21,0.0,0.0,3.19,0.0,0.0,0.0,310.21,310.21,310.21,310.21,310.21,310.21,4.0,0.0,5.91,5.91,5.91,5.91,5.91,310.21,310.21,183.908,3,dull
57,deed,"n,n'-diethylethan-1,2-diamin",60453,False,"InChI=1S/C6H16N2/c1-3-7-5-6-8-4-2/h7-8H,3-6H2,1-2H3",CCNCCNCC,Norquist Lab,C_{6}H_{16}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.85,2.0,15.85,344.94,344.94,329.92,329.92,329.92,329.92,329.92,329.92,329.92,2.0,363.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.21,26.21,2.0,36.14,36.14,2.0,36.14,36.14,36.14,36.14,377.05,377.05,377.05,377.05,371.15,363.28,363.28,13.77,13.77,26.21,13.77,13.77,363.28,283.94,283.94,291.72,291.72,291.72,291.72,291.72,291.72,291.72,14.88,15.44,14.88,14.88,14.88,344.94,2.0,2.0,2.0,14.79,14.79,2.0,2.0,2.0,14.71,14.71,14.71,14.71,14.71,14.71,14.71,10.2,36.92,36.14,289.22,2.0,2.0,15.44,15.44,15.85,289.22,15.85,15.85,15.85,15.85,283.94,74.34,2.0,257.05,257.05,257.05,259.64,257.05,87.83,87.83,87.83,87.21,87.83,7.17,3.52,29.0,261.85,261.85,261.85,261.85,261.85,261.85,261.85,259.64,259.64,289.22,371.15,371.15,45.98,366.06,366.06,366.06,366.06,366.06,366.06,366.06,2.0,2.0,5.08,2.0,2.0,2.0,74.34,74.34,74.34,74.34,74.34,74.34,1.0,289.22,14.79,14.86,14.86,14.86,14.86,87.21,87.21,116.208,3,fun
58,"2,2-dip","2,2'-Bipyridine",13867714,False,InChI=1S/C10H8N2/c1-3-7-11-9(5-1)10-6-2-4-8-12-10/h1-8H,c1ccnc(c1)c2ccccn2,Norquist Lab,C_{10}H_{8}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16.81,0.0,17.13,256.82,256.82,256.82,256.82,256.82,256.82,316.28,316.28,316.28,0.0,256.82,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,93.1,93.1,2.0,25.7,25.7,2.0,93.1,93.1,93.1,93.1,349.93,349.93,349.93,349.93,349.93,256.82,256.82,93.1,93.1,93.1,93.1,93.1,256.82,264.67,264.67,264.67,264.67,264.67,264.67,302.33,302.33,302.33,16.81,16.81,16.81,16.81,16.81,256.82,0.0,0.0,0.0,19.58,19.58,1.0,1.0,2.0,19.83,19.83,19.83,19.58,19.58,19.58,19.58,11.4,46.14,25.7,264.67,1.0,2.0,16.81,16.81,16.81,264.67,16.81,16.81,17.13,17.13,264.67,39.66,0.0,228.42,228.42,228.42,228.42,228.42,85.25,85.25,85.25,85.25,85.25,4.33,3.78,23.0,228.42,228.42,228.42,228.42,232.85,232.85,232.85,228.42,228.42,264.67,349.93,349.93,57.6,341.98,341.98,341.98,349.93,349.93,349.93,349.93,0.0,0.0,5.72,0.0,0.0,0.0,85.25,85.25,85.25,85.25,39.66,39.66,2.0,264.67,19.58,19.58,19.58,19.58,19.58,85.25,85.25,156.188,3,dull
